event_date,event_timestamp,event_name,event_value_in_usd,user_id,user_pseudo_id,user_first_touch_timestamp,category,mobile_model_name,mobile_brand_name,operating_system,language,is_limited_ad_tracking,browser,browser_version,country,medium,name,traffic_source,platform,total_item_quantity,purchase_revenue_in_usd,refund_value_in_usd,shipping_value_in_usd,tax_value_in_usd,transaction_id,page_title,page_location,source,page_referrer,campaign
20201128,1606593653325526,page_view,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201119,1605787495173625,view_search_results,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,,
20201111,1605085954203529,page_view,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Checkout Your Information,https://shop.googlemerchandisestore.com/yourinfo.html,,,
20201119,1605787402933956,page_view,,,39762823.3349983539,1605787348866829,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,India,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,https://shop.googlemerchandisestore.com/myaccount.html?,
20201130,1606711322158059,user_engagement,,,40973122.6119874524,1606711318185917,desktop,Edge,Microsoft,Web,,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201123,1606154045391182,user_engagement,,,3273094.5205009713,1606153856868337,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/New?,(referral)
20210107,1610040780594287,page_view,,,9044468.6414228135,1610037362968635,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/Mens+T+Shirts,google,,<Other>
20201130,1606735775777198,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Android Iconic Hat White,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Hat+White,,,
20201130,1606735954317133,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Crew Combed Cotton Sock,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Crew+Combed+Cotton+Sock,,,
20201204,1607068176076510,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,1,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20201119,1605787591070723,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Land & Sea French Terry Sweatshirt,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Land+and+Sea+French+Terry+Sweatshirt,,,
20210101,1609483848103979,user_engagement,,,4124604.0408794437,1609483706240554,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - My Account,https://shop.googlemerchandisestore.com/myaccount.html,,https://shop.googlemerchandisestore.com/store.html?,
20201230,1609328164254732,page_view,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20201227,1609056742581113,user_engagement,,,1707567.4278085302,1609056738494003,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201119,1605787812877569,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Speckled Beanie Grey,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Speckled+Beanie+Grey,,,
20201130,1606735164836743,user_engagement,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20210120,1611115310578407,scroll,,,48287393.2227768406,1611114864332320,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android?,
20210117,1610881855476050,page_view,,,4529470.8444429841,1610881850460094,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,India,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,google,,<Other>
20201119,1605787443319263,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201119,1605788121737676,user_engagement,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Android Garden Tee Orange,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Garden+Tee+Orange,,,
20201210,1607571678426052,user_engagement,,,3679714963.5617854994,1607571418157088,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,Hats | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hats,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/New?,(referral)
20201210,1607576421914794,page_view,,,91530649.3032970147,1607576412119654,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube,,,
20201204,1607101293428381,session_start,,,1144425.5675543246,1607101293428381,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,(not set),cpc,<Other>,google,WEB,,,,,,,Page Unavailable,http://shop.googlemerchandisestore.com/google+redesign/accessories/google+cork+tablet+case,,,
20210125,1611601810959596,page_view,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,,,
20201217,1608181295524508,page_view,,,2462819.5853381988,1608181295524508,desktop,Edge,Microsoft,Web,,No,Edge,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201204,1607068071350521,scroll,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20201204,1607070023026345,add_to_cart,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,1,,,,,(not set),Lifestyle,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,,,
20201103,1604405065643918,user_engagement,,,71689082.1438504199,1604314407805441,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,<Other>
20201118,1605733268354532,user_engagement,,,63065047.1528981701,1603403677546140,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Canada,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,<Other>,,(referral)
20201120,1605902220134581,view_item,,,76769290.7382777741,1605902190107900,desktop,Edge,Microsoft,Web,,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,https://shop.googlemerchandisestore.com/?,
20201106,1604688881527857,user_engagement,,,88055957.3839303833,1604688783619505,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,France,cpc,<Other>,google,WEB,,,,,,,Campus Collection | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/New?,(referral)
20201204,1607068060389902,scroll,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle?,
20201204,1607068389566847,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,(not set),Drinkware | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Drinkware,,https://shop.googlemerchandisestore.com/basket.html?,
20201210,1607571649013635,user_engagement,,,3679714963.5617854994,1607571418157088,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,Philippines,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/?,(referral)
20201110,1605048474596516,view_item,,,6680491.4439109656,1605034732213943,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Italy,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201209,1607500383568100,scroll,,,19501344.7802722601,1607500270870143,desktop,Edge,Microsoft,Windows,en-us,No,Edge,<Other>,United States,cpc,<Other>,google,WEB,,,,,,,Super G Unisex Joggers,https://shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers,shop.googlemerchandisestore.com,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,(referral)
20201225,1608855913020685,session_start,,,7398374.6399317609,1608855913020685,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201219,1608380871367790,scroll,,,14415231.8773725228,1608380856519799,desktop,Edge,Microsoft,Windows,en,No,Edge,<Other>,Taiwan,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20210101,1609506596510903,view_item,,,81952815.1086227980,1609506440697173,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Sri Lanka,cpc,<Other>,google,WEB,,,,,,(not set),Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,<Other>
20201219,1608364981606813,user_engagement,,,2055105.5044741915,1608364958489606,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Frequently Asked Questions,https://shop.googlemerchandisestore.com/store-policies/frequently-asked-questions/,google,,<Other>
20201128,1606593620323021,user_engagement,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,YouTube Icon Tee Grey,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Grey,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201109,1604947569140247,session_start,,,3949544.2182643123,1603256272598243,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201130,1606735347828840,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,,
20201130,1606735163393469,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201111,1605085920314906,page_view,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Clear+Framed+Yellow+Shades?,
20201130,1606736199340185,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201130,1606735313701564,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201130,1606735501788098,page_view,,,11341074.5770059189,1606735110889754,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Australia,cpc,<Other>,google,WEB,,,,,,,Google Land & Sea Cotton Cap,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Cotton+Cap+LS,,,
20201128,1606593464448981,add_to_cart,,,79196528.5649458005,1606593394311934,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,1,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,,
20201220,1608427045769017,session_start,,,24392441.3771479587,1608427045769017,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Brazil,cpc,<Other>,google,WEB,,,,,,,YouTube | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/YouTube,,,
20201204,1607069417960447,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,(not set),Small Goods | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Small+Goods,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20210126,1611647423078561,scroll,,,1634871089.5673894434,1611647321473536,desktop,Edge,Microsoft,Web,zh,No,Edge,86.0,Netherlands,cpc,<Other>,google,WEB,,,,,,,Kids | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids,,,
20210102,1609566104495994,page_view,,,86247885.5464264757,1609566104495994,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,Page Unavailable,https://shop.googlemerchandisestore.com/shop.axd/cart,google,,<Other>
20210114,1610611641715380,view_item,,,74436247.4298055790,1610611541726151,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Notebooks | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Notebooks,,https://shop.googlemerchandisestore.com/asearch.html?,
20201111,1605086041729959,user_engagement,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Checkout Confirmation,https://shop.googlemerchandisestore.com/ordercompleted.html,,,
20201130,1606745703358963,page_view,,,91511190.4008486491,1606745606686544,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Singapore,cpc,<Other>,google,WEB,,,,,,,Google Speckled Beanie Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Speckled+Beanie+Navy,,,
20210110,1610308223907099,view_promotion,,,7628025.8114644432,1610308218888538,desktop,Edge,Microsoft,Windows,fr,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20210127,1611733108226989,page_view,,,3901627232.4029794145,,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,,https://shop.googlemerchandisestore.com/Google+Redesign/eco+friendly?,
20201110,1605047403879387,first_visit,,,9080461.5614632785,1605047403879387,desktop,Edge,Microsoft,Web,zh,No,Edge,86.0,Mexico,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20201118,1605731420223895,page_view,,,71738811.4746050586,1605731111792292,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Stainless Bent Straw/ Cleaner,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Stainless+Bent+Straw+and+Cleaner,,,
20201211,1607648237965351,user_engagement,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Tee Yellow,https://shop.googlemerchandisestore.com/Google+Yellowesign/Apparel/Google+Tee+Yellow,google,,<Other>
20201208,1607465876537656,scroll,,,15068969.4294022313,1607465845352113,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,shop.googlemerchandisestore.com,,(referral)
20201204,1607069424186076,view_item,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,(not set),Google Campus Bike,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Campus+Bike,,,
20201217,1608198519635477,first_visit,,,78766846.7552979596,1608198519635477,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Dino Game Tee,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,,,
20201208,1607422717703607,session_start,,,46844713.4992821678,1607422717703607,desktop,Edge,Microsoft,Web,,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201107,1604737818095098,user_engagement,,,5891506.2750380730,1604737799260595,desktop,Edge,Microsoft,Web,en-ca,No,Edge,86.0,United Kingdom,cpc,<Other>,google,WEB,,,,,,,The Google Merchandise Store - Log In,https://shop.googlemerchandisestore.com/signin.html,shop.googlemerchandisestore.com,,(referral)
20201107,1604779690252680,scroll,,,78553429.5702169146,1604779547855075,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201221,1608532480125595,view_promotion,,,31316283.6831168151,1571084011917746,desktop,Edge,Microsoft,Windows,,No,Edge,<Other>,El Salvador,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,docs.google.com,,(referral)
20210122,1611297309409145,user_engagement,,,6736699.8077991571,1611297191972905,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://www.googlemerchandisestore.com/,google,,(organic)
20201204,1607067937521491,session_start,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201211,1607647574163019,page_view,,,89614760.0710580726,1607647110175616,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Men's Discovery Lt. Rain Shell,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Discovery+Lt+Rain+Shell,google,https://shop.googlemerchandisestore.com/store.html?,<Other>
20201125,1606328219862349,view_search_results,,,6272544.4951514838,1606328103813434,desktop,Edge,Microsoft,Web,en-us,No,Edge,86.0,United States,cpc,<Other>,google,WEB,,,,,,,Store search results,https://shop.googlemerchandisestore.com/asearch.html,,,
20210127,1611732741112090,page_view,,,3901627232.4029794145,,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Small Goods | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Small+Goods,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201111,1605085806140338,user_engagement,,,5823061.9157756741,1605085204149405,desktop,Edge,Microsoft,Web,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Shopping Cart,https://shop.googlemerchandisestore.com/basket.html,,,
20201230,1609328446885554,page_view,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,New | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/New,,https://shop.googlemerchandisestore.com/?,
20210120,1611115229999818,page_view,,,48287393.2227768406,1611114864332320,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Stickers | Stationery | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Stationery/Stickers,,,
20210115,1610716610276609,page_view,,,4108189.0273413539,1610716605143039,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,(organic)
20201204,1607051740383315,page_view,,,45612596.8570653868,1607051725266986,desktop,Edge,Microsoft,Windows,,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,,,
20210104,1609754822895609,page_view,,,8741600.9025835554,1609754818275325,desktop,Edge,Microsoft,Windows,es-es,No,Edge,<Other>,China,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20201128,1606527059670674,page_view,,,8467141.1632381133,1606527059670674,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Italy,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,<Other>
20210109,1610171650254369,user_engagement,,,75119217.0224912452,1610171644558735,desktop,Edge,Microsoft,Windows,en,No,Edge,87.0,India,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,google,,(organic)
20201221,1608568151692691,user_engagement,,,7008536670.6762217498,1608568136002211,desktop,Edge,Microsoft,Windows,en,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Online Store,https://googlemerchandisestore.com/,google,,<Other>
20201103,1604405083588735,scroll,,,71689082.1438504199,1604314407805441,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Russia,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/store.html,,https://shop.googlemerchandisestore.com/store.html?,
20210125,1611602061734879,add_to_cart,,,2569739.8101031899,1573969998648275,desktop,Edge,Microsoft,Web,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,(not set),Sale | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Clearance,,,
20210121,1611203980863338,page_view,,,8051723276.0349299219,1611203975802646,desktop,Edge,Microsoft,Web,en-ca,No,Edge,<Other>,Argentina,cpc,<Other>,google,WEB,,,,,,,Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel,,,
20210120,1611114962810026,page_view,,,48287393.2227768406,1611114864332320,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Canada,cpc,<Other>,google,WEB,,,,,,,Bags | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Bags,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel?,
20201208,1607432122682935,view_promotion,,,25788756.2241190456,1607432117561614,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,Germany,cpc,<Other>,google,WEB,,,,,,(not set),Home,https://shop.googlemerchandisestore.com/,,,
20210125,1611538488331797,page_view,,,59652303.7334535516,1611536607744373,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Belgium,cpc,<Other>,google,WEB,,,,,,,Google Sherpa Zip Hoodie Navy,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201204,1607069417960447,user_engagement,,,67357054.9566811359,1607067937521491,desktop,Edge,Microsoft,Web,,No,Edge,87.0,Greece,cpc,<Other>,google,WEB,,,,,,,Small Goods | Lifestyle | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle/Small+Goods,,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens?,
20201205,1607166048705512,page_view,,,26105642.9980893113,1607048938967068,desktop,Edge,Microsoft,Web,,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Home,https://shop.googlemerchandisestore.com/,,,
20201125,1606308404497495,view_item,,,7584413.2960738288,1606308260374307,desktop,Edge,Microsoft,Web,en-gb,No,Edge,86.0,Indonesia,cpc,<Other>,google,WEB,,,,,,(not set),Men's / Unisex | Apparel | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens,,https://shop.googlemerchandisestore.com/store.html?,
20201119,1605787380177162,page_view,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Android | Shop by Brand | Google Merchandise Store,https://shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Android,,,
20201119,1605787791216046,page_view,,,5284418088.7325696525,1605787196644908,desktop,Edge,Microsoft,Windows,en-us,No,Edge,87.0,United States,cpc,<Other>,google,WEB,,,,,,,Google Leather Strap Hat Blue,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Leather+Strap+Hat+Blue,,,
